External_Id__c,Owner.External_Id__c,Account.External_Id__c,Subject,Description,Status_Options,First_Contact_Close__c,DateTime_Opened_c__c,DateTime_Closed_c__c,Status,Product_Family_KB__c,CSAT__c,Origin,Priority,Reason,Type_of_Support__c,Milestone_Status__c,BusinessHours.Name
W_Case.00481,W_User.00005,W_Account.00005,How do I diagnose this product issue?,"I tried to figure it out on my own, but I can't seem to.  Can you help me?",Closed,false,2016-04-11 09:40:46,2016-04-12 09:40:46,Closed,Hotspot Services,62,Community,Low,Existing problem,Standard,Closed - Compliant,Australia and New Zealand
W_Case.00482,W_User.00004,W_Account.00034,Need additional product information,I just became in charge of your product at my company. Can you send me some additional information on how it works?,On Hold,false,2015-10-08 23:49:33,2015-10-08 23:49:33,On Hold,Enterprise,0,Website,High,Existing problem,Premium,Open - Compliant,Australia and New Zealand
W_Case.00483,W_User.00010,W_Account.00086,Facebook Message from: Larry Baxter,"I've been a loyal customer for quite some time now, and I'd like to know if there's any program for recognizing and rewarding customers like me?",Working,false,2015-03-19 11:52:33,2015-03-23 11:52:33,Working,Speakers,0,Email,Low,Feature Request,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00484,W_User.00013,W_Account.00052,Customer would like to upgrade,"The customer is happy with our service and is interested in upgrading, but needs help.",On Hold,false,2016-10-08 08:00:42,2016-10-13 08:00:42,On Hold,Hotspot Services,0,Mobile Device,Low,Existing problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00485,W_User.00007,W_Account.00096,Where do I submit a product suggestion?,I'd have an idea for an improvement to one of your products.  What's the best way for me to get this into your feature planning process?,Escalated,false,2016-03-21 21:51:07,2016-03-25 21:51:07,Escalated,Enterprise,0,Email,High,Problem Resolved,Standard,Open - Compliant,Australia and New Zealand
W_Case.00486,W_User.00017,W_Account.00051,Question about taxes on my order.,"Can you help me calculate the taxes on my order?  Because of my location, I'm not sure what they should be.",Waiting on Customer,false,2016-08-25 15:59:01,2016-08-31 15:59:01,Waiting on Customer,Hotspot Services,0,Phone,Low,Problem Resolved,Standard,Open - Compliant,24/7 Follow-The-Sun Service
W_Case.00487,W_User.00003,W_Account.00016,How do I exchange a product?,"The product I ordered isn't quite right for me, but there's another that I think will do the job.  Is there a way I can exchange them?",Closed,false,2015-07-21 07:44:39,2015-07-22 07:44:39,Closed,Enterprise,68,Community,Low,Existing problem,Standard,Closed - Compliant,Europe and the Middle East
W_Case.00488,W_User.00018,W_Account.00019,Incorrect bill,By bill is displaying incorrect information.  I was billed double last month.  Please help with this stat!,Escalated,true,2016-05-21 01:01:31,2016-05-24 01:01:31,Escalated,Speakers,0,Google,Critical,Feature Request,Standard,Open - Compliant,Australia and New Zealand
W_Case.00489,W_User.00016,W_Account.00062,I have a product suggestion.,"I've been using your products for a long time, and I have a suggestion that I think would make them even better.  What's the best way to share this with you?",Working,false,2015-08-04 00:29:46,2015-08-22 00:29:46,Working,Headphones,0,Email,Medium,New problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00490,W_User.00013,W_Account.00002,Setup Instructions are missing,I just received a package from you but it's missing installation instructions. Can you help me?,Working,false,2016-03-19 23:20:57,2016-03-27 23:20:57,Working,Consumer,0,Twitter,Low,Software Issue,Standard,Open - Violation,Asia
W_Case.00491,W_User.00001,W_Account.00040,How do I set up auto-payment?,I'd like to set up automatic payments rather than having to remember each time.  How do I go about doing this?,Working,false,2016-02-25 20:21:27,2016-03-10 20:21:27,Working,Conferencing,0,Community,Critical,Documentation Issue,Standard,Open - Compliant,Asia
W_Case.00492,W_User.00006,W_Account.00052,What are your service hours?,"I'm located abroad, and I'd like to know if you have service hours outside of regular business hours.",New,false,2015-09-11 13:56:04,2015-09-15 13:56:04,New,Conferencing,0,Mobile Device,Medium,Documentation Issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00493,W_User.00005,W_Account.00035,How much do I owe on my bill?,I can't find my last billing statement and am unsure how much my bill should be this month.,Closed in Community,false,2015-02-17 00:24:54,2015-03-01 00:24:54,Closed in Community,Conferencing,83,Q&A,Low,Hardware Issue,Standard,Closed - Compliant,North America
W_Case.00494,W_User.00012,W_Account.00083,Customer would like to upgrade,"The customer is happy with our service and is interested in upgrading, but needs help.",On Hold,false,2016-02-07 10:01:42,2016-02-07 10:01:42,On Hold,Enterprise,0,Phone,Low,Mail delivery issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00495,W_User.00020,W_Account.00058,Error on my bill,It appears that I was charged twice this month on my bill.  Can you help?,New,false,2016-07-13 14:25:45,2016-08-03 14:25:45,New,Hotspot Services,0,Email,Low,Software Issue,Standard,Open - Violation,Asia
W_Case.00496,W_User.00012,W_Account.00044,Question on my most recent order.,"I recently received my order, but the invoice had the wrong date on it  Can you please look into this for me?  Thank you!",Closed,false,2015-03-20 14:21:00,2015-03-22 14:21:00,Closed,Hotspot Services,81,Twitter,Critical,Existing problem,Standard,Closed - Compliant,North America
W_Case.00497,W_User.00013,W_Account.00069,Where do I send my check?,I'd like to send you a check for my most recent invoice.  To which address should I send it?,Waiting on Customer,false,2016-08-29 00:32:31,2016-09-07 00:32:31,Waiting on Customer,Projectors,0,Facebook,Medium,Feature Request,Premium,Open - Compliant,Asia
W_Case.00498,W_User.00020,W_Account.00001,What’s the product warranty policy?,"My product has been super reliable up until this point, but now it just won’t start.  I’ve tried everything to resolve the issue and no luck.  I’m trying to figure out whether it’s still under warranty.",Working,false,2015-12-28 15:14:14,2015-12-28 15:14:14,Working,Hotspot Services,0,Mobile Device,Low,Mail delivery issue,Standard,Open - Compliant,Australia and New Zealand
W_Case.00499,W_User.00014,W_Account.00088,Question about taxes on my order.,"Can you help me calculate the taxes on my order?  Because of my location, I'm not sure what they should be.",Working,false,2015-12-05 21:22:32,2015-12-11 21:22:32,Working,Consumer,0,Email,Low,New problem,Standard,Open - Compliant,Australia and New Zealand
W_Case.00500,W_User.00013,W_Account.00045,Projector lamp replacement,how to?,Response Received,false,2016-10-16 06:41:51,2016-10-16 06:41:51,Response Received,Home Theatre,0,Email,Critical,Documentation Issue,Standard,Open - Compliant,Europe and the Middle East
